title,main_category_manual,title_norm
"OKRs - Bí mật của tăng trưởng","Kinh doanh - Kinh tế","okrs bi mat cua tang truong"
"Oan Hồn Băng Cốc","Kinh dị - Thriller","oan hon bang coc"
"Off to a Good Start","Kỹ năng sống - Phát triển bản thân","off to a good start"
"Offenders and the Sexual Abuse of Children","Tâm lý học","offenders and the sexual abuse of children"
"Ogieni Grangde (Tiếng Việt)","Văn học - Thơ - Tản văn","ogieni grangde tieng viet"
"One Hour Marketing","Kinh doanh - Kinh tế","one hour marketing"
"Ong Mật Và Sấm Rền","Văn học - Thơ - Tản văn","ong mat va sam ren"
"Order một tình yêu cao cấp","Ngôn tình - Lãng mạn","order mot tinh yeu cao cap"
"Oriens extremus","Văn học - Thơ - Tản văn","oriens extremus"
"PHẬT ĐẠO - MỘT KHOA HỌC VÀ HƠN THẾ","Tôn giáo - Tâm linh","phat dao mot khoa hoc va hon the"
"Paléontologie française: Lamellibranches. 1843 [i.e. 1844]-1847. t. 4. Brachiopodes. 1847 [i.e. 1848]-1849. t. 5. Bryozoaires. 1850-1852 [i.e. 1851-1854]. t. 6. Echinoides irréguliers","Khoa học tự nhiên","paleontologie francaise lamellibranches 1843 i e 1844 1847 t 4 brachiopodes 1847 i e 1848 1849 t 5 bryozoaires 1850 1852 i e 1851 1854 t 6 echinoides irreguliers"
"Party Planning for Children and Teens on the Autism Spectrum","Tâm lý học","party planning for children and teens on the autism spectrum"
"Pedophilia--Cancer Within","Tâm lý học","pedophilia cancer within"
"Pendragon 9 – Quạ Đen Trỗi Dậy","Văn học - Thơ - Tản văn","pendragon 9 qua đen troi day"
"Personal Brand Management","Kinh doanh - Kinh tế","personal brand management"
"Petit dictionnaire annamite-français","Giáo dục - Giáo trình","petit dictionnaire annamite francais"
"Petit dictionnaire français-annamite","Giáo dục - Giáo trình","petit dictionnaire francais annamite"
"Petroleum Times","Kinh doanh - Kinh tế","petroleum times"
"Phan Bội Châu, về một số vấn đề văn hóa-xã hội-chính trị","Khoa học xã hội","phan boi chau ve mot so van de van hoa xa hoi chinh tri"
"Phan Tu My","Văn học - Thơ - Tản văn","phan tu my"
"Phap-Việt từ-điẻ̂n","Giáo dục - Giáo trình","phap viet tu dien"
"Phat Sung An Tinh III","Tôn giáo - Tâm linh","phat sung an tinh iii"
"Phi Châu Thịnh Vượng: Lịch Sử 5000 Năm Của Sự Giàu Có, Tham Vọng Và Nỗ Lực","Lịch sử","phi chau thinh vuong lich su 5000 nam cua su giau co tham vong va no luc"
"Phi Chức Nghiệp Bán Tiên","Tiên hiệp - Huyền huyễn","phi chuc nghiep ban tien"
"Phi lý hậu hiện đại và trò chơi","Triết học","phi ly hau hien dai va tro choi"
"Phong Lưu Pháp Sư","Tiên hiệp - Huyền huyễn","phong luu phap su"
"Phong Nhã Tụng","Văn học - Thơ - Tản văn","phong nha tung"
"Phong Quá Vũ Lưu Vân","Văn học - Thơ - Tản văn","phong qua vu luu van"
"Phong Thần Châu","Tiên hiệp - Huyền huyễn","phong thần chau"
"Phong Tình Nguyệt Ý","Văn học - Thơ - Tản văn","phong tinh nguyet y"
"Phong Vân – Đan Thành","Văn học - Thơ - Tản văn","phong van dan thanh"
"Phong cách học và các phong cách chức năng tiếng Việt","Văn học - Thơ - Tản văn","phong cach hoc va cac phong cach chuc nang tieng viet"
"Phong thanh","Văn học - Thơ - Tản văn","phong thanh"
"Phong trào cộng sản và công nhân quốc tế","Pháp luật - Chính trị","phong trao cong san va cong nhan quoc te"
"Phong trào nữ công nhân viên chức ngành giao thông vận tải","Khoa học xã hội","phong trao nu cong nhan vien chuc nganh giao thong van tai"
"Phong tục - tập quán - lễ hội Quảng Nam","Khoa học xã hội","phong tuc tap quan le hoi quang nam"
"Phono Sapiens – Loài Người Mới Sinh Ra Từ Trong Điện Thoại Thông Minh","Công nghệ - Kỹ thuật","phono sapiens loai nguoi moi sinh ra tu trong dien thoai thong minh"
"Phàm Nhân Tu Tiên","Tiên hiệp - Huyền huyễn","pham nhan tu tien"
"Phàm Nhân Tu Tiên 2: Chi Tiên Giới Thiên","Tiên hiệp - Huyền huyễn","pham nhan tu tien 2 chi tien gioi thien"
"Phác Hoả – Thất Tát Nương Tử","Văn học - Thơ - Tản văn","phac hoa that tat nuong tử"
"Phác họa lịch sử từ Hùng Vương đến Thục Phán-An Dương Vương","Lịch sử","phac hoa lich su tu hung vuong den thuc phan an duong vuong"
"Phác thảo của phác thảo nửa thế kỷ văn học Việt Nam trong hòa bình-đổi mới và hội nhập","Văn học - Thơ - Tản văn","phac thao cua phac thao nua the ky van hoc viet nam trong hoa binh doi moi va hoi nhap"
"Phác thảo quan hệ văn học Pháp với văn học Việt Nam hiện đại","Văn học - Thơ - Tản văn","phac thao quan he van hoc phap voi van hoc viet nam hien dai"
"Phái viên bộ tổng","Văn học - Thơ - Tản văn","phai vien bo tong"
"Phán Quyết Đến Từ Địa Ngục","Trinh thám - Pháp y","phan quyet den tu dia nguc"
"Pháp Y Tống Từ","Trinh thám - Pháp y","phap y tong tu"
"Pháp luật về quyền hội họp, lập hội và tự do tín ngưỡng của công dân","Pháp luật - Chính trị","phap luat ve quyen hoi hop lap hoi va tu do tin nguong cua cong dan"
"Phát huy vai trò đội ngũ trí thức các dân tộc thiẻ̂u só̂ nước ta trong sự nghiệp cách mạng hiện nay","Khoa học xã hội","phat huy vai tro doi ngu tri thuc cac dan toc thieu so nuoc ta trong su nghiep cach mang hien nay"
"Phát triẻ̂n xã hội và quản lý sự phát triẻ̂n xã hội ở nông thôn Việt Nam","Khoa học xã hội","phat trien xa hoi va quan ly su phat trien xa hoi o nong thon viet nam"
"Phát triển dịch vụ tài chính cá nhân","Kinh doanh - Kinh tế","phat trien dich vu tai chinh ca nhan"
"Phát triển giáo dục, phát triển con người phục vụ phát triển xã hội-kinh tế","Giáo dục - Giáo trình","phat trien giao duc phat trien con nguoi phuc vu phat trien xa hoi kinh te"
"Phát triển kinh tế tư nhân định hướng xã hội chủ nghĩa","Kinh doanh - Kinh tế","phat trien kinh te tu nhan dinh huong xa hoi chu nghia"
"Phát triển nông nghiệp, nông thôn Tây Nguyên theo các vùng địa lý sinh thái","Khoa học tự nhiên","phat trien nong nghiep nong thon tay nguyen theo cac vung dia ly sinh thai"
"Phát triển năng lực công nghệ thông tin cho sinh viên sư phạm đáp ứng yêu cầu giáo dục 4.0","Công nghệ - Kỹ thuật","phat trien nang luc cong nghe thong tin cho sinh vien sư pham dap ung yeu cau giao duc 4 0"
"Phát triển thư viện gắn liền với công nghệ thông tin","Công nghệ - Kỹ thuật","phat trien thư vien gan lien voi cong nghe thong tin"
"Phát triển thị trường dịch vụ tài chính - kế toán ở Việt Nam","Kinh doanh - Kinh tế","phat trien thi truong dich vu tai chinh ke toan o viet nam"
"Phát triển và quản trị thương hiệu tại Tổng công ty lắp máy Việt Nam (LILAMA)","Kinh doanh - Kinh tế","phat trien va quan tri thuong hieu tai tong cong ty lap may viet nam lilama"
"Phát triển xã hội ở Việt Nam","Khoa học xã hội","phat trien xa hoi o viet nam"
"Phát-triển xã-hội","Khoa học xã hội","phat trien xa hoi"
"Phá̂t triẻ̂n nhân lục công nghệ ưu tiên ở nước ta trong thời kỳ công nghiện hóa-hiện đại hóa","Công nghệ - Kỹ thuật","phat trien nhan luc cong nghe uu tien o nuoc ta trong thoi ky cong nghien hoa hien dai hoa"
"Phân Tích Hành Vi Phạm Tội","Tâm lý học","phan tich hanh vi pham toi"
"Phân Tích Tâm Lý Học Tội Phạm – Vì Sao Con Người Phạm Tội","Tâm lý học","phan tich tam ly hoc toi pham vi sao con nguoi pham toi"
"Phân tích chiến lược và một số đề xuất về chiến lược Marketing sản phẩm thuốc lá VINATABA tại thị trường các tỉnh phía Bắc","Kinh doanh - Kinh tế","phan tich chien luoc va mot so de xuat ve chien luoc marketing san pham thuoc la vinataba tai thi truong cac tinh phia bac"
"Phân tích cuộc khủng hoảng kinh tế xã hội ở nước ta và đánh giá thực trạng của xã hội ta hiện nay","Kinh doanh - Kinh tế","phan tich cuoc khung hoang kinh te xa hoi o nuoc ta va danh gia thuc trang cua xa hoi ta hien nay"
"Phân tích công tác quản lý nguồn nhân lực và đề xuất giải pháp nâng cao chất lượng sử dụng nguồn nhân lực ở Bưu điện thành phố Hà Nội trong quá trình cạnh tranh và phát triển","Kinh doanh - Kinh tế","phan tich cong tac quan ly nguon nhan luc va de xuat giai phap nang cao chat luong su dung nguon nhan luc o buu dien thanh pho ha noi trong qua trinh canh tranh va phat trien"
"Phân tích giải pháp tài chính giải quyết việc làm trong điều kiện hội nhập kinh tế","Kinh doanh - Kinh tế","phan tich giai phap tai chinh giai quyet viec lam trong dieu kien hoi nhap kinh te"
"Phân tích hiệu quả đầu tư","Kinh doanh - Kinh tế","phan tich hieu qua dau tư"
"Phân tích khả năng ứng dụng công nghệ thông tin nhằm tạo ưu thế cạnh tranh tại Ngân hàng thương mại cổ phần Đông Nam Á","Công nghệ - Kỹ thuật","phan tich kha nang ung dung cong nghe thong tin nham tao ưu the canh tranh tai ngan hang thuong mai co phan dong nam a"
"Phân tích kinh tế hoạt động kinh doanh của các doanh nghiệp","Kinh doanh - Kinh tế","phan tich kinh te hoat dong kinh doanh cua cac doanh nghiep"
"Phân tích thực trạng chi phí vốn, hiệu quả sử dụng vốn trong các doanh nghiệp nhà nước và hướng hoàn thiện cơ chế quản lý tài chính","Kinh doanh - Kinh tế","phan tich thuc trang chi phi von hieu qua su dung von trong cac doanh nghiep nha nuoc va huong hoan thien co che quan ly tai chinh"
"Phân tích thực trạng và giải pháp hoàn thiện công tác đào tạo nguồn nhân lực quản lý doanh nghiệp vừa và nhỏ ở TP. Hồ Chí Minh","Kinh doanh - Kinh tế","phan tich thuc trang va giai phap hoan thien cong tac dao tao nguon nhan luc quan ly doanh nghiep vua va nho o tp ho chi minh"
"Phân tích thực trạng và đề xuất một số giải pháp nhằm hoàn thiện công tác ứng dụng công nghệ thông tin trong quản lý và điều hành khối văn phòng cấp ủy tại Nam Định","Công nghệ - Kỹ thuật","phan tich thuc trang va de xuat mot so giai phap nham hoan thien cong tac ung dung cong nghe thong tin trong quan ly va dieu hanh khoi van phong cap uy tai nam dinh"
"Phân tích tài chính doanh nghiệp","Kinh doanh - Kinh tế","phan tich tai chinh doanh nghiep"
"Phân tích tài chính trước và sau khi cổ phần hoá của công ty cổ phần vận tải dịch vụ và thương mại nhằm đề ra giải pháp cải thiện tình hình tài chính cảu công ty","Kinh doanh - Kinh tế","phan tich tai chinh truoc va sau khi co phan hoa cua cong ty co phan van tai dich vu va thuong mai nham de ra giai phap cai thien tinh hinh tai chinh cau cong ty"
"Phân tích tài chính và giải pháp cải thiện tình hình tài chính tại Công ty cổ phần dệt may Vĩnh Phúc","Kinh doanh - Kinh tế","phan tich tai chinh va giai phap cai thien tinh hinh tai chinh tai cong ty co phan det may vinh phuc"
"Phân tích tài chính và một số giải pháp cải thiện tình hình tài chính công ty trách nhiệm hữu hạn nhà nước một thành viên đóng tàu Bạch Đằng","Kinh doanh - Kinh tế","phan tich tai chinh va mot so giai phap cai thien tinh hinh tai chinh cong ty trach nhiem huu han nha nuoc mot thanh vien dong tau bach dang"
"Phân tích tài chính và một số giải pháp củng cố tình hình tài chính tại Công ty XNK vật tư kỹ thuật Rexco","Kinh doanh - Kinh tế","phan tich tai chinh va mot so giai phap cung co tinh hinh tai chinh tai cong ty xnk vat tư ky thuat rexco"
"Phân tích tình hình hoạt động sản xuất kinh doanh và các giải pháp nâng cao hiệu quả sản xuất kinh doanh của tổng công ty Hàng Hải Việt Nam","Kinh doanh - Kinh tế","phan tich tinh hinh hoat dong san xuat kinh doanh va cac giai phap nang cao hieu qua san xuat kinh doanh cua tong cong ty hang hai viet nam"
"Phân tích tình hình quản lý môi trường ở tỉnh Thái Nguyên và đề xuất một số giải pháp hoàn thiện","Khoa học tự nhiên","phan tich tinh hinh quan ly moi truong o tinh thai nguyen va de xuat mot so giai phap hoan thien"
"Phân tích tình hình tài chính và các biện pháp nhằm cải thiện tình hình tài chính của công ty cổ phần tư vấn xây dựng công trình vật liệu xây dựng","Kinh doanh - Kinh tế","phan tich tinh hinh tai chinh va cac bien phap nham cai thien tinh hinh tai chinh cua cong ty co phan tư van xay dung cong trinh vat lieu xay dung"
"Phân tích tình hình tài chính và các giải pháp nâng cao năng lực tài chính tại công ty cổ phần đầu tư và phát triển bất động sản HUDLAND","Kinh doanh - Kinh tế","phan tich tinh hinh tai chinh va cac giai phap nang cao nang luc tai chinh tai cong ty co phan dau tư va phat trien bat dong san hudland"
"Phân tích tình hình tài chính và đề xuất biện pháp cải thiện tình hình tài chính tại Công ty cổ phần đầu tư và phát triển bất động sản HUDLAND","Kinh doanh - Kinh tế","phan tich tinh hinh tai chinh va de xuat bien phap cai thien tinh hinh tai chinh tai cong ty co phan dau tư va phat trien bat dong san hudland"
"Phân tích tình hình tài chính và đề xuất một số giải pháp nhằm cải thiện tình hình tài chình của công ty cổ phần đầu tư Thành Nam","Kinh doanh - Kinh tế","phan tich tinh hinh tai chinh va de xuat mot so giai phap nham cai thien tinh hinh tai chinh cua cong ty co phan dau tư thanh nam"
"Phân tích tình hình tài chính và đề xuất một số giải pháp nhằm nâng cao năng lực tài chính tại công ty TNHH Hanh Yên","Kinh doanh - Kinh tế","phan tich tinh hinh tai chinh va de xuat mot so giai phap nham nang cao nang luc tai chinh tai cong ty tnhh hanh yen"
"Phân tích và biện pháp nhằm góp phần hoàn thiện công tác quản lý nhân sự tại Điện lực Ba Đình thuộc Công ty Điện lực TP Hà Nội","Kinh doanh - Kinh tế","phan tich va bien phap nham gop phan hoan thien cong tac quan ly nhan su tai dien luc ba dinh thuoc cong ty dien luc tp ha noi"
"Phân tích và hoàn thiện một số qui chế quản lý của công ty thuốc bảo vệ thực vật - Bộ quốc phòng","Kinh doanh - Kinh tế","phan tich va hoan thien mot so qui che quan ly cua cong ty thuoc bao ve thuc vat bo quoc phong"
"Phân tích và đề xuất giải pháp đẩy nhanh quá trình cổ phần hoá doanh nghiệp nhà nước ngành xây dựng tại Hải Phòng","Kinh doanh - Kinh tế","phan tich va de xuat giai phap day nhanh qua trinh co phan hoa doanh nghiep nha nuoc nganh xay dung tai hai phong"
"Phân tích và đề xuất một số giải pháp nâng cao chất lượng của đội ngũ cán bộ quản lý ở Công ty điện lực 1","Kinh doanh - Kinh tế","phan tich va de xuat mot so giai phap nang cao chat luong cua doi ngu can bo quan ly o cong ty dien luc 1"
"Phân tích và đề xuất một số giải pháp để nâng cao hiệu quả kinh doanh của Công ty cấp nước Thái Nguyên","Kinh doanh - Kinh tế","phan tich va de xuat mot so giai phap de nang cao hieu qua kinh doanh cua cong ty cap nuoc thai nguyen"
"Phân tích và đề xuất một số giải pháp để nâng cao hiệu qủa sản xuất kinh doanh của điện lực Thái Nguyên","Kinh doanh - Kinh tế","phan tich va de xuat mot so giai phap de nang cao hieu qua san xuat kinh doanh cua dien luc thai nguyen"
"Phân tích xu thế phát triển thương mại điện tử Việt Nam","Kinh doanh - Kinh tế","phan tich xu the phat trien thuong mai dien tu viet nam"
"Phân tích, đánh giá rủi ro trong đầu tư xây dựng áp dụng cho dự án đầu tư tại Công ty điện lực I","Kinh doanh - Kinh tế","phan tich danh gia rui ro trong dau tư xay dung ap dung cho du an dau tư tai cong ty dien luc i"
"Phân vùng điạ lí tự nhiên","Khoa học tự nhiên","phan vung dia ly tu nhien"
"Phân-khoa khoa-học xã-hội","Khoa học xã hội","phan khoa khoa hoc xa hoi"
"Phê bình văn học thế hệ 1932","Văn học - Thơ - Tản văn","phe binh van hoc the he 1932"
"Phía Sau Một Mong Ước","Ngôn tình - Lãng mạn","phia sau mot mong uoc"
"Phía Sau Tội Ác Nhân Danh Khoa Học – Tập 1","Trinh thám - Pháp y","phia sau toi ac nhan danh khoa hoc tap 1"
"Phía Sau Tội Ác Nhân Danh Khoa Học – Tập 2","Trinh thám - Pháp y","phia sau toi ac nhan danh khoa hoc tap 2"
"Phía Tây Có Đàn Hươu Cao Cổ","Văn học - Thơ - Tản văn","phia tay co dan huou cao co"
"Phía sau một cô gái","Văn học - Thơ - Tản văn","phia sau mot co gai"
"Phía sau đỉnh Khau Khoang","Văn học - Thơ - Tản văn","phia sau dinh khau khoang"
